field_1,id,lat,lon,time,tags,challenges,username,mapid,name,year,month,day,hblock,streetuse
2184,3626223,49.30205971,-123.1293117,6/30/2019,,Ocean Heroes,izzy.wella,,,2019,6,30,NA,NA
2185,3627393,49.30150788,-123.1299861,6/30/2019,watch strap,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2186,3626221,49.3020491,-123.1282594,6/30/2019,,Ocean Heroes,elizabeth-alves,,,2019,6,30,NA,NA
2187,3626372,49.30229846,-123.1307701,6/30/2019,plastic+wrapper+packaging,Ocean Heroes,danyyguzman,,,2019,6,30,NA,NA
2188,3626222,49.30205971,-123.1292922,6/30/2019,,Ocean Heroes,izzy.wella,,,2019,6,30,NA,NA
2189,3627392,49.30151484,-123.1299401,6/30/2019,gumwrapper,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2190,3626220,49.30177923,-123.1300357,6/30/2019,tag,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2191,3626371,49.30233036,-123.1307882,6/30/2019,,Ocean Heroes,danyyguzman,,,2019,6,30,NA,NA
2192,3627391,49.30151484,-123.1299401,6/30/2019,plastic+wrapper,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2193,3626340,49.30139728,-123.1294593,6/30/2019,cloth,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2194,3626349,49.30236845,-123.1288341,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2195,3626217,49.30195378,-123.1295771,6/30/2019,,Ocean Heroes,elizabeth-alves,,,2019,6,30,NA,NA
2196,3626348,49.3023646,-123.1289012,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2197,3626370,49.30232696,-123.1308768,6/30/2019,plastic+bottlecap+coke+soda+bottle,Ocean Heroes,danyyguzman,,,2019,6,30,NA,NA
2198,3626216,49.3016966,-123.1305456,6/30/2019,plastic,Ocean Heroes,westend-,,,2019,6,30,NA,NA
2199,3626346,49.3023646,-123.1289012,6/30/2019,quaker+granola+plastic+wrapper,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2200,3626215,49.3016966,-123.1305456,6/30/2019,paper,Ocean Heroes,westend-,,,2019,6,30,NA,NA
2201,3626213,49.30190393,-123.1305902,6/30/2019,plastic+wrapper,Ocean Heroes,emi-larsen,,,2019,6,30,NA,NA
2202,3627390,49.30146958,-123.1299003,6/30/2019,paper,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2203,3626344,49.30232541,-123.1289313,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2204,3626212,49.3018261,-123.1300452,6/30/2019,glowstick,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2205,3626341,49.30232541,-123.1289313,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2206,3626211,49.30181598,-123.130088,6/30/2019,paper,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2207,3627389,49.30147683,-123.1298703,6/30/2019,cigarette,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2208,3626210,49.30186256,-123.13056,6/30/2019,paper,Ocean Heroes,emi-larsen,,,2019,6,30,NA,NA
2209,3626369,49.30240508,-123.1308292,6/30/2019,paper,Ocean Heroes,danyyguzman,,,2019,6,30,NA,NA
2210,3626339,49.30231586,-123.1289068,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2211,3627388,49.30147683,-123.1298703,6/30/2019,string+plastic,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2212,3626208,49.30192574,-123.1294298,6/30/2019,,Ocean Heroes,elizabeth-alves,,,2019,6,30,NA,NA
2213,3626337,49.30231586,-123.1289068,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2214,3626335,49.30231037,-123.1288913,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2215,3627387,49.30147683,-123.1298703,6/30/2019,cigarette,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2216,3626205,49.3017896,-123.1298972,6/30/2019,string,Ocean Heroes,mallorymce,,,2019,6,30,NA,NA
2217,3626333,49.30231037,-123.1288913,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2218,3627386,49.30149887,-123.1298989,6/30/2019,wrapper+plastic,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2219,3626204,49.30179395,-123.1300776,6/30/2019,,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2220,3626368,49.3023949,-123.1308584,6/30/2019,fork+wood,Ocean Heroes,danyyguzman,,,2019,6,30,NA,NA
2221,3626330,49.30229792,-123.1288873,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2222,3626203,49.3018409,-123.1299088,6/30/2019,string,Ocean Heroes,mallorymce,,,2019,6,30,NA,NA
2223,3626338,49.30136802,-123.1296184,6/30/2019,plastic,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2224,3626201,49.301837,-123.1307509,6/30/2019,paper,Ocean Heroes,westend-,,,2019,6,30,NA,NA
2225,3626200,49.30184381,-123.129373,6/30/2019,,Ocean Heroes,elizabeth-alves,,,2019,6,30,NA,NA
2226,3627385,49.30149384,-123.1299488,6/30/2019,pen+metal+plastic,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2227,3626207,49.30133429,-123.1297253,6/30/2019,plastic+vancouver aquarium,Ocean Heroes,grayson-warner,,,2019,6,30,NA,NA
2228,3626336,49.30136557,-123.1297013,6/30/2019,cigarette,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2229,3626198,49.30188289,-123.1298807,6/30/2019,plastic+wrapper,Ocean Heroes,mallorymce,,,2019,6,30,NA,NA
2230,3627384,49.30151559,-123.1299506,6/30/2019,gumwrapper+paper,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2231,3626197,49.30170398,-123.130556,6/30/2019,plastic,Ocean Heroes,emi-larsen,,,2019,6,30,NA,NA
2232,3626329,49.30218011,-123.128798,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2233,3627383,49.30152142,-123.1299242,6/30/2019,gumwrapper+paper+wrapper,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2234,3626194,49.30174651,-123.1300947,6/30/2019,gum,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2235,3626196,49.30177728,-123.1299026,6/30/2019,cigarette,Ocean Heroes,mallorymce,,,2019,6,30,NA,NA
2236,3626334,49.30140622,-123.1296949,6/30/2019,plastic,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2237,3626192,49.30174651,-123.1300947,6/30/2019,cigarette,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2238,3626195,49.30180158,-123.1306484,6/30/2019,plastic+wrapper+caramel,,meztli.m,,,2019,6,30,NA,NA
2239,3626199,49.30136786,-123.1296585,6/30/2019,plastic+vancouver aquarium,Ocean Heroes,grayson-warner,,,2019,6,30,NA,NA
2240,3626190,49.30192815,-123.1308007,6/30/2019,paper,Ocean Heroes,westend-,,,2019,6,30,NA,NA
2241,3626328,49.30210748,-123.1288948,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2242,3626367,49.30224402,-123.1310544,6/30/2019,paper+pencil,Ocean Heroes,danyyguzman,,,2019,6,30,NA,NA
2243,3626189,49.30170004,-123.1299457,6/30/2019,cigarette,Ocean Heroes,mallorymce,,,2019,6,30,NA,NA
2244,3627381,49.30151425,-123.1298916,6/30/2019,gumwrapper+paper,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2245,3626188,49.30192815,-123.1308007,6/30/2019,paper,Ocean Heroes,westend-,,,2019,6,30,NA,NA
2246,3626193,49.30134712,-123.129693,6/30/2019,plastic+vancouver aquarium,Ocean Heroes,grayson-warner,,,2019,6,30,NA,NA
2247,3626327,49.30206524,-123.1288711,6/30/2019,plastic,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2248,3626187,49.30176437,-123.1305228,6/30/2019,plastic,Ocean Heroes,emi-larsen,,,2019,6,30,NA,NA
2249,3627380,49.30151103,-123.1298712,6/30/2019,gumwrapper+candy+paper,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2250,3626185,49.30160893,-123.1302039,6/30/2019,plastic,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2251,3626184,49.30170008,-123.1298633,6/30/2019,plastic,Ocean Heroes,mallorymce,,,2019,6,30,NA,NA
2252,3626182,49.30173093,-123.1304764,6/30/2019,plastic,Ocean Heroes,emi-larsen,,,2019,6,30,NA,NA
2253,3626181,49.30146845,-123.1296812,6/30/2019,,Ocean Heroes,izzy.wella,,,2019,6,30,NA,NA
2254,3627379,49.30158818,-123.129715,6/30/2019,gum+candy,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2255,3626325,49.30185649,-123.1289031,6/30/2019,cigarette,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2256,3626322,49.30187279,-123.1288874,6/30/2019,cigarette,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2257,3626179,49.30170494,-123.1304778,6/30/2019,plastic,Ocean Heroes,emi-larsen,,,2019,6,30,NA,NA
2258,3626320,49.30187279,-123.1288874,6/30/2019,cigarette+marlboro,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2259,3626178,49.30172598,-123.1294761,6/30/2019,,Ocean Heroes,elizabeth-alves,,,2019,6,30,NA,NA
2260,3626174,49.30164889,-123.1301696,6/30/2019,,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2261,3626173,49.30164889,-123.1301696,6/30/2019,,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2262,3626366,49.3022462,-123.1310485,6/30/2019,plastic+wrapper+packaging,Ocean Heroes,danyyguzman,,,2019,6,30,NA,NA
2263,3626172,49.30171978,-123.1297551,6/30/2019,cigarette,Ocean Heroes,mallorymce,,,2019,6,30,NA,NA
2264,3626332,49.30123302,-123.1298932,6/30/2019,cigarette,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2265,3627378,49.30153663,-123.1298334,6/30/2019,wrapper,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2266,3626177,49.30172979,-123.1306647,6/30/2019,,,meztli.m,,,2019,6,30,NA,NA
2267,3626318,49.30167661,-123.1291161,6/30/2019,cigarette,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2268,3626170,49.30164489,-123.1298451,6/30/2019,plastic+wrapper,Ocean Heroes,mallorymce,,,2019,6,30,NA,NA
2269,3626176,49.30171722,-123.1307403,6/30/2019,tape+plastic,,meztli.m,,,2019,6,30,NA,NA
2270,3626169,49.3016223,-123.1305623,6/30/2019,plastic,Ocean Heroes,emi-larsen,,,2019,6,30,NA,NA
2271,3626331,49.30121757,-123.1298793,6/30/2019,plastic,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2272,3626167,49.30137633,-123.1300046,6/30/2019,,Ocean Heroes,izzy.wella,,,2019,6,30,NA,NA
2273,3626171,49.30156928,-123.1293249,6/30/2019,paper+vancouver aquarium,Ocean Heroes,grayson-warner,,,2019,6,30,NA,NA
2274,3626326,49.30125729,-123.1299765,6/30/2019,cigarette,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2275,3626166,49.30162003,-123.1304137,6/30/2019,paper+wrapper+straw+ardvark,Ocean Heroes,emi-larsen,,,2019,6,30,NA,NA
2276,3626324,49.30126278,-123.1299842,6/30/2019,cigarette,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2277,3626165,49.30160974,-123.130397,6/30/2019,,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2278,3627377,49.30151333,-123.1298371,6/30/2019,plastic,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2279,3626163,49.30168967,-123.1291506,6/30/2019,,Ocean Heroes,elizabeth-alves,,,2019,6,30,NA,NA
2280,3626168,49.30158269,-123.12928,6/30/2019,cigarette+vancouver aquarium,Ocean Heroes,grayson-warner,,,2019,6,30,NA,NA
2281,3626323,49.30125918,-123.1299396,6/30/2019,wrapper,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2282,3626164,49.30161282,-123.129332,6/30/2019,plastic+vancouver aquarium,Ocean Heroes,grayson-warner,,,2019,6,30,NA,NA
2283,3626160,49.30151379,-123.1302428,6/30/2019,sticker,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2284,3626159,49.30151379,-123.1302428,6/30/2019,paper,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2285,3626158,49.30147859,-123.1304561,6/30/2019,fake feather,Ocean Heroes,emi-larsen,,,2019,6,30,NA,NA
2286,3626157,49.30151828,-123.1299569,6/30/2019,plastic,Ocean Heroes,mallorymce,,,2019,6,30,NA,NA
2287,3626161,49.30160775,-123.1293753,6/30/2019,paper+vancouver aquarium,Ocean Heroes,grayson-warner,,,2019,6,30,NA,NA
2288,3626321,49.30121937,-123.1300211,6/30/2019,cigarette,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2289,3626314,49.30135206,-123.1298172,6/30/2019,paper,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2290,3626319,49.30121937,-123.1300211,6/30/2019,cigarette,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2291,3626365,49.30165121,-123.1303683,6/30/2019,paper,Ocean Heroes,danyyguzman,,,2019,6,30,NA,NA
2292,3626154,49.30146843,-123.1303541,6/30/2019,plastic,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2293,3626155,49.30149598,-123.1299519,6/30/2019,,Ocean Heroes,*-Coda-*,,,2019,6,30,NA,NA
2294,3626311,49.30130098,-123.1299102,6/30/2019,cigarette,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2295,3626317,49.30119369,-123.1300618,6/30/2019,cigarette,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2296,3626309,49.30131418,-123.1299444,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2297,3626153,49.30152494,-123.1298931,6/30/2019,plastic+vancouver aquarium,Ocean Heroes,grayson-warner,,,2019,6,30,NA,NA
2298,3626307,49.30131342,-123.1299954,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2299,3626151,49.30132268,-123.1301039,6/30/2019,wrapper,Ocean Heroes,izzy.wella,,,2019,6,30,NA,NA
2300,3627376,49.3013358,-123.1301326,6/30/2019,straw+plastic+drink,Ocean Heroes,megs-8,,,2019,6,30,NA,NA
2301,3626316,49.30111173,-123.1301044,6/30/2019,cigarette,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2302,3626312,49.30112448,-123.1300834,6/30/2019,cigarette+marlboro+plastic,Ocean Heroes,maria-isabel-,,,2019,6,30,NA,NA
2303,3626150,49.30137193,-123.1302251,6/30/2019,paper+vancouver aquarium,Ocean Heroes,grayson-warner,,,2019,6,30,NA,NA
2304,3626305,49.30096737,-123.1313788,6/30/2019,plastic,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2305,3626149,49.3012178,-123.1303673,6/30/2019,cigarette,Ocean Heroes,litterati-83399,,,2019,6,30,NA,NA
2306,3634149,49.30166219,-123.1307491,6/30/2019,,Ocean Heroes,mayor-oceanhero,,,2019,6,30,NA,NA
2307,3634148,49.30166219,-123.1307491,6/30/2019,,Ocean Heroes,mayor-oceanhero,,,2019,6,30,NA,NA
2308,3634147,49.30167401,-123.130682,6/30/2019,,Ocean Heroes,mayor-oceanhero,,,2019,6,30,NA,NA
2309,3634146,49.30157607,-123.1305782,6/30/2019,,Ocean Heroes,mayor-oceanhero,,,2019,6,30,NA,NA
2310,3634145,49.30160142,-123.130615,6/30/2019,,Ocean Heroes,mayor-oceanhero,,,2019,6,30,NA,NA
2311,3634144,49.30160172,-123.1306209,6/30/2019,,Ocean Heroes,mayor-oceanhero,,,2019,6,30,NA,NA
2312,3634143,49.30164447,-123.1306139,6/30/2019,,Ocean Heroes,mayor-oceanhero,,,2019,6,30,NA,NA
2313,3634142,49.30155993,-123.1306307,6/30/2019,,Ocean Heroes,mayor-oceanhero,,,2019,6,30,NA,NA
2314,3634141,49.30150172,-123.1306401,6/30/2019,,Ocean Heroes,mayor-oceanhero,,,2019,6,30,NA,NA
2315,3634140,49.30159899,-123.1305892,6/30/2019,,Ocean Heroes,mayor-oceanhero,,,2019,6,30,NA,NA
2316,3634139,49.30162473,-123.1305915,6/30/2019,,Ocean Heroes,mayor-oceanhero,,,2019,6,30,NA,NA
2317,3626277,49.30151383,-123.1302381,6/30/2019,paper,Ocean Heroes,Soph_FromLondon,,,2019,6,30,NA,NA
2318,3626275,49.30149741,-123.1302863,6/30/2019,plastic,Ocean Heroes,Soph_FromLondon,,,2019,6,30,NA,NA
2319,3626274,49.30127118,-123.1303115,6/30/2019,paper,Ocean Heroes,Soph_FromLondon,,,2019,6,30,NA,NA
2320,3625792,49.30152926,-123.1299682,6/30/2019,lollipop stick,Ocean Heroes,Sea-Otter,,,2019,6,30,NA,NA
2321,3625791,49.3014565,-123.1299648,6/30/2019,aluminum,Ocean Heroes,Sea-Otter,,,2019,6,30,NA,NA
2322,3634138,49.30155323,-123.1304247,6/30/2019,,Ocean Heroes,mayor-oceanhero,,,2019,6,30,NA,NA
2323,3626273,49.3015456,-123.1303888,6/30/2019,???+metal,Ocean Heroes,Soph_FromLondon,,,2019,6,30,NA,NA
2324,3687507,49.30129251,-123.1301604,6/30/2019,lego (plastic),,savetheworld8,,,2019,6,30,NA,NA
2325,3625301,49.30130987,-123.1308815,6/30/2019,cigarette,Ocean Heroes,linnea1237,,,2019,6,30,NA,NA
2326,3625300,49.3020561,-123.1300776,6/30/2019,plastic+bread tie,Ocean Heroes,linnea1237,,,2019,6,30,NA,NA
2327,3625299,49.30220438,-123.1300153,6/30/2019,plastic,Ocean Heroes,linnea1237,,,2019,6,30,NA,NA
